Year,Age,Female_population,Male_population,Total_population,ID
1988,75,805692.5,547228.59,1352921.09,1988_75
1988,76,753059.99,496405.19,1249465.18,1988_76
1988,77,717432.44,453913.66,1171346.1,1988_77
1988,78,666841.52,407997.28,1074838.8,1988_78
1988,79,629721.57,366858.1,996579.67,1988_79
1988,80,566380.19,320219.33,886599.52,1988_80
1988,81,515975.38,276351.81,792327.19,1988_81
1988,82,477286.93,245369.33,722656.26,1988_82
1988,83,427644.2,211078.31,638722.51,1988_83
1988,84,384787.02,181512.76,566299.78,1988_84
1988,85,347786.82,156168.19,503955.01,1988_85
1988,86,284470.7,121625.07,406095.77,1988_86
1988,87,281870.71,113438.25,395308.96,1988_87
1988,88,206689.07,80725.03,287414.1,1988_88
1988,89,194305.65,70857.61,265163.26,1988_89
1988,90,155164.95,54665.84,209830.79,1988_90
1988,91,134775.71,45348.95,180124.66,1988_91
1988,92,109860.05,35637.65,145497.7,1988_92
1988,93,85790.83,26859.01,112649.84,1988_93
1988,94,65992.22,19550.37,85542.59,1988_94
1988,95,51610.94,14491.09,66102.03,1988_95
1988,96,35885.16,9708.79,45593.95,1988_96
1988,97,26455.27,6930.05,33385.32,1988_97
1988,98,18831.19,4834.18,23665.37,1988_98
1988,99,12994.74,3133.19,16127.93,1988_99
1988,100,7780.51,1906.23,9686.74,1988_100
1988,101,5146.48,1181.3,6327.78,1988_101
1988,102,3332.87,738.97,4071.84,1988_102
1988,103,2077.39,481.31,2558.7,1988_103
1988,104,1180.73,278.62,1459.35,1988_104
1988,105,719.39,152.35,871.74,1988_105
1988,106,463.92,93.92,557.84,1988_106
1988,107,242.26,67.76,310.02,1988_107
1988,108,128.05,47.02,175.07,1988_108
1988,109,75.87,19.62,95.49,1988_109
1988,110,134.6,33.36,167.96,1988_110
1989,0,1860348.6,1947269.48,3807618.08,1989_0
1989,1,1785754.62,1870737.99,3656492.61,1989_1
1989,2,1777983.64,1864665.58,3642649.22,1989_2
1989,3,1774398.38,1858430.68,3632829.06,1989_3
1989,4,1764339.08,1848239.23,3612578.31,1989_4
1989,5,1753384.82,1839478.15,3592862.97,1989_5
1989,6,1766660.64,1851407.05,3618067.69,1989_6
1989,7,1763478.24,1846562.72,3610040.96,1989_7
1989,8,1677880.06,1758455.68,3436335.74,1989_8
1989,9,1747305.26,1833650.64,3580955.9,1989_9
1989,10,1696888.16,1787768.44,3484656.6,1989_10
1989,11,1641068.86,1724589.14,3365658.0,1989_11
1989,12,1599573.99,1677401.56,3276975.55,1989_12
1989,13,1589432.07,1665964.58,3255396.65,1989_13
1989,14,1590481.03,1673780.46,3264261.49,1989_14
1989,15,1607572.61,1690172.17,3297744.78,1989_15
1989,16,1677614.6,1771852.3,3449466.9,1989_16
1989,17,1827357.56,1939895.67,3767253.23,1989_17
1989,18,1874166.84,1963502.32,3837669.16,1989_18
1989,19,1947701.93,2014388.42,3962090.35,1989_19
1989,20,1890109.21,1957679.59,3847788.8,1989_20
1989,21,1856024.08,1924643.32,3780667.4,1989_21
1989,22,1855206.0,1918751.59,3773957.59,1989_22
1989,23,1922967.56,1972874.41,3895841.97,1989_23
1989,24,2056828.12,2100468.94,4157297.06,1989_24
1989,25,2101620.77,2136215.74,4237836.51,1989_25
1989,26,2134840.33,2150450.43,4285290.76,1989_26
1989,27,2186076.6,2201414.89,4387491.49,1989_27
1989,28,2087642.79,2089382.22,4177025.01,1989_28
1989,29,2278238.76,2283586.23,4561824.99,1989_29
1989,30,2240135.87,2230272.21,4470408.08,1989_30
1989,31,2188768.27,2173108.13,4361876.4,1989_31
1989,32,2158302.66,2136947.86,4295250.52,1989_32
1989,33,2103529.86,2064816.69,4168346.55,1989_33
1989,34,2127377.96,2110677.78,4238055.74,1989_34
1989,35,2064225.54,2032980.41,4097205.95,1989_35
1989,36,1974148.23,1935017.45,3909165.68,1989_36
1989,37,1945537.37,1901278.4,3846815.77,1989_37
1989,38,1791501.82,1743801.42,3535303.24,1989_38
1989,39,1936202.36,1899651.56,3835853.92,1989_39
1989,40,1880790.76,1830969.3,3711760.06,1989_40
1989,41,1897593.26,1839601.44,3737194.7,1989_41
1989,42,1699470.23,1652892.32,3352362.55,1989_42
1989,43,1441496.3,1390934.94,2832431.24,1989_43
1989,44,1490410.36,1450630.94,2941041.3,1989_44
1989,45,1510087.24,1460302.62,2970389.86,1989_45
1989,46,1432237.36,1380537.21,2812774.57,1989_46
1989,47,1324835.28,1268451.18,2593286.46,1989_47
1989,48,1195326.78,1138980.81,2334307.59,1989_48
1989,49,1263047.73,1214696.19,2477743.92,1989_49
1989,50,1222741.75,1163630.94,2386372.69,1989_50
1989,51,1147921.02,1087322.32,2235243.34,1989_51
1989,52,1113273.53,1048366.28,2161639.81,1989_52
1989,53,1117285.67,1047605.21,2164890.88,1989_53
1989,54,1113576.96,1041929.82,2155506.78,1989_54
1989,55,1067892.93,986102.43,2053995.36,1989_55
1989,56,1096537.75,1002785.11,2099322.86,1989_56
1989,57,1140776.86,1037497.92,2178274.78,1989_57
1989,58,1092287.13,992665.38,2084952.51,1989_58
1989,59,1158602.43,1052687.08,2211289.51,1989_59
1989,60,1164250.31,1023781.67,2188031.98,1989_60
1989,61,1144015.39,1003903.29,2147918.68,1989_61
1989,62,1131472.06,975819.86,2107291.92,1989_62
1989,63,1142096.17,985286.32,2127382.49,1989_63
1989,64,1180742.73,997783.1,2178525.83,1989_64
1989,65,1138955.78,946420.35,2085376.13,1989_65
1989,66,1119011.18,924112.27,2043123.45,1989_66
1989,67,1125463.05,923878.78,2049341.83,1989_67
1989,68,1042954.9,837651.34,1880606.24,1989_68
1989,69,1029493.54,803962.55,1833456.09,1989_69
1989,70,983147.9,756258.87,1739406.77,1989_70
1989,71,954660.97,720989.37,1675650.34,1989_71
1989,72,883905.41,648615.67,1532521.08,1989_72
1989,73,851856.1,614435.6,1466291.7,1989_73
1989,74,849093.43,590662.21,1439755.64,1989_74
1989,75,816161.2,556231.08,1372392.28,1989_75
1989,76,764588.61,506686.48,1271275.09,1989_76
1989,77,731926.77,466285.24,1198212.01,1989_77
1989,78,681287.06,420313.96,1101601.02,1989_78
1989,79,646137.9,378119.24,1024257.14,1989_79
1989,80,582823.75,327908.7,910732.45,1989_80
1989,81,534406.62,290731.9,825138.52,1989_81
1989,82,483463.68,248482.54,731946.22,1989_82
1989,83,444261.48,218719.07,662980.55,1989_83
1989,84,394638.47,186130.84,580769.31,1989_84
1989,85,351946.09,158305.68,510251.77,1989_85
1989,86,315793.19,134717.34,450510.53,1989_86
1989,87,253852.97,103042.92,356895.89,1989_87
1989,88,250033.76,95653.1,345686.86,1989_88
1989,89,179188.4,66154.26,245342.66,1989_89
1989,90,167474.18,57721.0,225195.18,1989_90
1989,91,130985.98,43403.42,174389.4,1989_91
1989,92,112271.61,35569.58,147841.19,1989_92
1989,93,89698.92,27307.28,117006.2,1989_93
1989,94,68482.22,20110.17,88592.39,1989_94
1989,95,51613.38,14287.32,65900.7,1989_95
1989,96,39529.44,10370.81,49900.25,1989_96
1989,97,26773.4,6693.68,33467.08,1989_97
1989,98,19366.55,4720.16,24086.71,1989_98
1989,99,13422.07,3266.15,16688.22,1989_99
1989,100,8983.37,2042.76,11026.13,1989_100
1989,101,5193.67,1200.32,6393.99,1989_101
1989,102,3372.75,747.82,4120.57,1989_102
1989,103,2196.75,454.52,2651.27,1989_103
1989,104,1359.16,280.43,1639.59,1989_104
1989,105,747.29,173.98,921.27,1989_105
1989,106,437.5,97.26,534.76,1989_106
1989,107,298.51,62.76,361.27,1989_107
1989,108,142.71,49.63,192.34,1989_108
1989,109,75.91,30.93,106.84,1989_109
1989,110,132.52,28.22,160.74,1989_110
1990,0,1916414.47,2006217.96,3922632.43,1990_0
1990,1,1827367.29,1914299.75,3741667.04,1990_1
1990,2,1796911.13,1884530.26,3681441.39,1990_2
1990,3,1783964.85,1869039.41,3653004.26,1990_3
1990,4,1798579.88,1885404.75,3683984.63,1990_4
1990,5,1766912.39,1853454.27,3620366.66,1990_5
1990,6,1754528.76,1839615.81,3594144.57,1990_6
1990,7,1776238.77,1859924.43,3636163.2,1990_7
1990,8,1700773.13,1782902.28,3483675.41,1990_8
1990,9,1786297.76,1876341.01,3662638.77,1990_9
1990,10,1764233.24,1857942.21,3622175.45,1990_10
1990,11,1673037.08,1756704.68,3429741.76,1990_11
1990,12,1642452.68,1722472.66,3364925.34,1990_12
1990,13,1615809.83,1692285.63,3308095.46,1990_13
1990,14,1598089.52,1682403.89,3280493.41,1990_14
1990,15,1606493.64,1694152.42,3300646.06,1990_15
1990,16,1613414.29,1708185.04,3321599.33,1990_16
1990,17,1711279.22,1818214.72,3529493.94,1990_17
1990,18,1824936.44,1915731.02,3740667.46,1990_18
1990,19,1991543.73,2067902.27,4059446.0,1990_19
1990,20,1946572.88,2026483.81,3973056.69,1990_20
1990,21,1858090.83,1937738.8,3795829.63,1990_21
1990,22,1815408.42,1886445.33,3701853.75,1990_22
1990,23,1847405.19,1905096.19,3752501.38,1990_23
1990,24,1967233.52,2013399.08,3980632.6,1990_24
1990,25,2049982.88,2088418.47,4138401.35,1990_25
1990,26,2103716.88,2120068.81,4223785.69,1990_26
1990,27,2149648.02,2168167.97,4317815.99,1990_27
1990,28,2084956.55,2089191.43,4174147.98,1990_28
1990,29,2279124.61,2284962.99,4564087.6,1990_29
1990,30,2248902.06,2239183.07,4488085.13,1990_30
1990,31,2187182.92,2169972.82,4357155.74,1990_31
1990,32,2196693.25,2176406.99,4373100.24,1990_32
1990,33,2156954.34,2120208.86,4277163.2,1990_33
1990,34,2163558.72,2148774.18,4312332.9,1990_34
1990,35,2120258.48,2093779.63,4214038.11,1990_35
1990,36,2028147.7,1989384.48,4017532.18,1990_36
1990,37,1994397.96,1953690.69,3948088.65,1990_37
1990,38,1847827.53,1802556.05,3650383.58,1990_38
1990,39,1961630.68,1931507.63,3893138.31,1990_39
1990,40,1903921.05,1857734.42,3761655.47,1990_40
1990,41,1839555.22,1786782.4,3626337.62,1990_41
1990,42,1897817.62,1845152.26,3742969.88,1990_42
1990,43,1692414.13,1640381.02,3332795.15,1990_43
1990,44,1474033.31,1439747.28,2913780.59,1990_44
1990,45,1474042.74,1427061.53,2901104.27,1990_45
1990,46,1476860.32,1424009.8,2900870.12,1990_46
1990,47,1446545.32,1388853.86,2835399.18,1990_47
1990,48,1250157.4,1191684.54,2441841.94,1990_48
1990,49,1297752.21,1248719.38,2546471.59,1990_49
1990,50,1237357.29,1179887.6,2417244.89,1990_50
1990,51,1179870.15,1119270.34,2299140.49,1990_51
1990,52,1140882.45,1077055.67,2217938.12,1990_52
1990,53,1119247.71,1049068.78,2168316.49,1990_53
1990,54,1132891.57,1059551.08,2192442.65,1990_54
1990,55,1095013.14,1014769.92,2109783.06,1990_55
1990,56,1075621.35,989018.08,2064639.43,1990_56
1990,57,1106184.33,1009051.1,2115235.43,1990_57
1990,58,1061061.95,960179.18,2021241.13,1990_58
1990,59,1149308.07,1045668.74,2194976.81,1990_59
1990,60,1143653.68,1012537.93,2156191.61,1990_60
1990,61,1126673.73,997236.08,2123909.81,1990_61
1990,62,1137982.25,990049.08,2128031.33,1990_62
1990,63,1128748.14,976484.94,2105233.08,1990_63
1990,64,1166898.96,984987.95,2151886.91,1990_64
1990,65,1153712.71,957580.78,2111293.49,1990_65
1990,66,1116463.14,918662.12,2035125.26,1990_66
1990,67,1120689.6,914365.84,2035055.44,1990_67
1990,68,1076609.87,864208.99,1940818.86,1990_68
1990,69,1063195.71,835250.6,1898446.31,1990_69
1990,70,992861.62,766280.99,1759142.61,1990_70
1990,71,961271.74,729699.09,1690970.83,1990_71
1990,72,907187.86,673078.31,1580266.17,1990_72
1990,73,861150.81,624465.87,1485616.68,1990_73
1990,74,850228.2,597408.78,1447636.98,1990_74
1990,75,825560.55,565416.58,1390977.13,1990_75
1990,76,774046.31,516231.66,1290277.97,1990_76
1990,77,744642.58,476936.96,1221579.54,1990_77
1990,78,698257.42,433781.43,1132038.85,1990_78
1990,79,661919.35,390501.18,1052420.53,1990_79
1990,80,581654.03,331404.65,913058.68,1990_80
1990,81,550718.11,298607.74,849325.85,1990_81
1990,82,501930.34,262322.07,764252.41,1990_82
1990,83,450706.45,222405.38,673111.83,1990_83
1990,84,410658.54,193569.86,604228.4,1990_84
1990,85,362154.31,163139.51,525293.82,1990_85
1990,86,320398.24,137401.69,457799.93,1990_86
1990,87,283991.36,115031.06,399022.42,1990_87
1990,88,225806.69,87245.08,313051.77,1990_88
1990,89,218905.12,79391.3,298296.42,1990_89
1990,90,155008.49,54135.69,209144.18,1990_90
1990,91,142333.1,46428.15,188761.25,1990_91
1990,92,109737.68,34370.07,144107.75,1990_92
1990,93,92247.66,27639.86,119887.52,1990_93
1990,94,72354.69,20629.4,92984.09,1990_94
1990,95,53796.01,14963.01,68759.02,1990_95
1990,96,39694.57,10366.92,50061.49,1990_96
1990,97,29696.46,7302.77,36999.23,1990_97
1990,98,19673.53,4550.47,24224.0,1990_98
1990,99,14030.75,3193.86,17224.61,1990_99
1990,100,9433.25,2108.02,11541.27,1990_100
1990,101,6155.49,1289.53,7445.02,1990_101
1990,102,3452.9,764.22,4217.12,1990_102
1990,103,2234.68,449.24,2683.92,1990_103
1990,104,1403.65,282.46,1686.11,1990_104
1990,105,845.52,187.85,1033.37,1990_105
1990,106,455.82,115.92,571.74,1990_106
1990,107,264.48,64.52,329.0,1990_107
1990,108,180.96,39.86,220.82,1990_108
1990,109,99.24,31.51,130.75,1990_109
1990,110,136.42,36.46,172.88,1990_110
1991,0,1951483.31,2043674.38,3995157.69,1991_0
1991,1,1892708.15,1983222.5,3875930.65,1991_1
1991,2,1834846.25,1924805.02,3759651.27,1991_2
1991,3,1802994.69,1888486.78,3691481.47,1991_3
1991,4,1811449.88,1899057.18,3710507.06,1991_4
1991,5,1802300.74,1891790.94,3694091.68,1991_5
1991,6,1769885.98,1854949.85,3624835.83,1991_6
1991,7,1764959.47,1848836.84,3613796.31,1991_7
1991,8,1720647.37,1803345.27,3523992.64,1991_8
1991,9,1814819.76,1907681.76,3722501.52,1991_9
1991,10,1806633.72,1902273.55,3708907.27,1991_10
1991,11,1746519.07,1833754.24,3580273.31,1991_11
1991,12,1680723.51,1761967.35,3442690.86,1991_12
1991,13,1664430.57,1744586.87,3409017.44,1991_13
1991,14,1629348.25,1714927.81,3344276.06,1991_14
1991,15,1618548.58,1708582.85,3327131.43,1991_15
1991,16,1617051.88,1716780.2,3333832.08,1991_16
1991,17,1649184.96,1755905.36,3405090.32,1991_17
1991,18,1708898.5,1793351.55,3502250.05,1991_18
1991,19,1937385.08,2014560.82,3951945.9,1991_19
1991,20,1988561.86,2068414.36,4056976.22,1991_20
1991,21,1909812.25,1991300.41,3901112.66,1991_21
1991,22,1817668.5,1891710.87,3709379.37,1991_22
1991,23,1811236.65,1871955.96,3683192.61,1991_23
1991,24,1896593.7,1945266.04,3841859.74,1991_24
1991,25,1968266.85,2005676.95,3973943.8,1991_25
1991,26,2060441.66,2077347.77,4137789.43,1991_26
1991,27,2128289.92,2148780.36,4277070.28,1991_27
1991,28,2064346.42,2073147.56,4137493.98,1991_28
1991,29,2281401.17,2291908.54,4573309.71,1991_29
1991,30,2261434.34,2258148.45,4519582.79,1991_30
1991,31,2204895.43,2193542.02,4398437.45,1991_31
1991,32,2204939.33,2186730.76,4391670.09,1991_32
1991,33,2202750.35,2173011.53,4375761.88,1991_33
1991,34,2221516.35,2213346.45,4434862.8,1991_34
1991,35,2163754.28,2141758.95,4305513.23,1991_35
1991,36,2087100.79,2053397.34,4140498.13,1991_36
1991,37,2051976.76,2012491.36,4064468.12,1991_37
1991,38,1899509.56,1856848.23,3756357.79,1991_38
1991,39,2022822.33,1994966.08,4017788.41,1991_39
1991,40,1929979.38,1887518.76,3817498.14,1991_40
1991,41,1862468.96,1810778.21,3673247.17,1991_41
1991,42,1839171.22,1788302.52,3627473.74,1991_42
1991,43,1888454.38,1828642.67,3717097.05,1991_43
1991,44,1733981.77,1704546.08,3438527.85,1991_44
1991,45,1458874.82,1413478.9,2872353.72,1991_45
1991,46,1439347.11,1386919.28,2826266.39,1991_46
1991,47,1493970.01,1433634.22,2927604.23,1991_47
1991,48,1374221.52,1314017.64,2688239.16,1991_48
1991,49,1357944.15,1307057.41,2665001.56,1991_49
1991,50,1271898.7,1213943.06,2485841.76,1991_50
1991,51,1195744.83,1135643.01,2331387.84,1991_51
1991,52,1176155.29,1111658.22,2287813.51,1991_52
1991,53,1148957.98,1079548.02,2228506.0,1991_53
1991,54,1137136.56,1064154.51,2201291.07,1991_54
1991,55,1117040.98,1035464.03,2152505.01,1991_55
1991,56,1106036.7,1021297.61,2127334.31,1991_56
1991,57,1083481.42,993862.23,2077343.65,1991_57
1991,58,1031283.84,936993.66,1968277.5,1991_58
1991,59,1119823.33,1015141.76,2134965.09,1991_59
1991,60,1135872.99,1006861.56,2142734.55,1991_60
1991,61,1108236.13,990285.24,2098521.37,1991_61
1991,62,1125269.08,987332.14,2112601.22,1991_62
1991,63,1136725.68,993236.9,2129962.58,1991_63
1991,64,1152992.33,976436.99,2129429.32,1991_64
1991,65,1143750.62,949722.79,2093473.41,1991_65
1991,66,1131438.96,930865.37,2062304.33,1991_66
1991,67,1109973.87,904713.03,2014686.9,1991_67
1991,68,1076112.47,861573.94,1937686.41,1991_68
1991,69,1091028.68,859409.21,1950437.89,1991_69
1991,70,1031518.67,803931.55,1835450.22,1991_70
1991,71,968345.05,738866.92,1707211.97,1991_71
1991,72,928328.59,698552.51,1626881.1,1991_72
1991,73,876619.08,636184.74,1512803.82,1991_73
1991,74,852650.91,605618.2,1458269.11,1991_74
1991,75,831094.64,574244.61,1405339.25,1991_75
1991,76,788310.23,530920.55,1319230.78,1991_76
1991,77,752763.69,486398.46,1239162.15,1991_77
1991,78,724352.03,450192.01,1174544.04,1991_78
1991,79,672553.32,403887.49,1076440.81,1991_79
1991,80,615016.32,347521.46,962537.78,1991_80
1991,81,550222.97,302053.58,852276.55,1991_81
1991,82,518071.78,270008.01,788079.79,1991_82
1991,83,468963.38,235168.3,704131.68,1991_83
1991,84,417758.3,197590.87,615349.17,1991_84
1991,85,377434.22,169979.64,547413.86,1991_85
1991,86,329828.87,141870.11,471698.98,1991_86
1991,87,288934.49,117652.39,406586.88,1991_87
1991,88,253242.85,97627.47,350870.32,1991_88
1991,89,199076.97,72726.31,271803.28,1991_89
1991,90,189568.74,65018.44,254587.18,1991_90
1991,91,132604.55,43856.57,176461.12,1991_91
1991,92,119470.67,36730.06,156200.73,1991_92
1991,93,90471.23,26700.74,117171.97,1991_93
1991,94,74700.6,20911.96,95612.56,1991_94
1991,95,57461.03,15496.26,72957.29,1991_95
1991,96,41518.14,10890.13,52408.27,1991_96
1991,97,30135.98,7347.84,37483.82,1991_97
1991,98,22011.17,5051.92,27063.09,1991_98
1991,99,14369.88,3108.02,17477.9,1991_99
1991,100,9855.76,2126.14,11981.9,1991_100
1991,101,6546.33,1390.23,7936.56,1991_101
1991,102,4117.54,834.93,4952.47,1991_102
1991,103,2297.42,483.13,2780.55,1991_103
1991,104,1480.08,265.66,1745.74,1991_104
1991,105,887.58,161.94,1049.52,1991_105
1991,106,521.47,112.82,634.29,1991_106
1991,107,262.8,66.9,329.7,1991_107
1991,108,169.46,37.96,207.42,1991_108
1991,109,117.95,24.19,142.14,1991_109
1991,110,137.65,39.19,176.84,1991_110
1992,0,1949155.9,2039079.13,3988235.03,1992_0
1992,1,1936999.43,2028730.93,3965730.36,1992_1
1992,2,1895727.43,1989519.67,3885247.1,1992_2
1992,3,1842714.06,1930670.72,3773384.78,1992_3
1992,4,1834334.23,1921550.35,3755884.58,1992_4
1992,5,1814953.42,1904853.36,3719806.78,1992_5
1992,6,1806495.0,1894116.14,3700611.14,1992_6
1992,7,1781956.75,1866767.92,3648724.67,1992_7
1992,8,1716406.64,1799450.69,3515857.33,1992_8
1992,9,1838827.16,1932495.38,3771322.54,1992_9
1992,10,1832815.35,1928968.91,3761784.26,1992_10
1992,11,1797775.2,1887366.49,3685141.69,1992_11
1992,12,1760281.81,1846262.45,3606544.26,1992_12
1992,13,1705723.92,1789382.2,3495106.12,1992_13
1992,14,1681834.27,1771119.37,3452953.64,1992_14
1992,15,1653116.26,1745174.0,3398290.26,1992_15
1992,16,1631781.69,1733810.21,3365591.9,1992_16
1992,17,1652629.69,1763587.88,3416217.57,1992_17
1992,18,1647380.7,1729959.98,3377340.68,1992_18
1992,19,1813005.48,1887781.16,3700786.64,1992_19
1992,20,1925971.73,2003760.5,3929732.23,1992_20
1992,21,1952733.53,2030219.87,3982953.4,1992_21
1992,22,1872341.67,1945769.08,3818110.75,1992_22
1992,23,1818966.26,1882401.38,3701367.64,1992_23
1992,24,1863898.68,1915087.2,3778985.88,1992_24
1992,25,1905361.57,1944275.06,3849636.63,1992_25
1992,26,1983514.73,2001843.5,3985358.23,1992_26
1992,27,2093379.08,2116412.61,4209791.69,1992_27
1992,28,2055143.34,2068853.64,4123996.98,1992_28
1992,29,2263234.17,2280283.24,4543517.41,1992_29
1992,30,2268064.81,2275453.41,4543518.22,1992_30
1992,31,2226106.33,2224190.64,4450296.97,1992_31
1992,32,2231299.76,2223039.54,4454339.3,1992_32
1992,33,2214090.75,2190572.62,4404663.37,1992_33
1992,34,2271498.87,2273557.33,4545056.2,1992_34
1992,35,2226028.1,2212477.0,4438505.1,1992_35
1992,36,2133792.24,2103328.12,4237120.36,1992_36
1992,37,2112155.12,2079701.27,4191856.39,1992_37
1992,38,1959829.64,1918341.66,3878171.3,1992_38
1992,39,2082138.34,2053913.59,4136051.93,1992_39
1992,40,1985197.14,1944561.24,3929758.38,1992_40
1992,41,1889224.41,1838343.41,3727567.82,1992_41
1992,42,1862813.93,1813964.14,3676778.07,1992_42
1992,43,1830441.68,1767076.64,3597518.32,1992_43
1992,44,1936250.42,1904208.02,3840458.44,1992_44
1992,45,1714866.88,1669787.66,3384654.54,1992_45
1992,46,1426076.65,1372996.21,2799072.86,1992_46
1992,47,1459278.16,1398586.97,2857865.13,1992_47
1992,48,1435647.21,1373854.74,2809501.95,1992_48
1992,49,1487439.66,1434119.22,2921558.88,1992_49
1992,50,1334865.75,1275079.87,2609945.62,1992_50
1992,51,1230991.11,1170014.54,2401005.65,1992_51
1992,52,1196897.05,1132627.73,2329524.78,1992_52
1992,53,1187930.94,1117979.91,2305910.85,1992_53
1992,54,1169425.7,1097835.58,2267261.28,1992_54
1992,55,1113841.68,1034151.29,2147992.97,1992_55
1992,56,1131289.81,1045077.35,2176367.16,1992_56
1992,57,1109916.19,1022220.2,2132136.39,1992_57
1992,58,1021524.41,934442.33,1955966.74,1992_58
1992,59,1083742.68,985745.57,2069488.25,1992_59
1992,60,1107778.2,980178.44,2087956.64,1992_60
1992,61,1103855.88,988544.08,2092399.96,1992_61
1992,62,1107535.71,981182.87,2088718.58,1992_62
1992,63,1126138.49,992282.17,2118420.66,1992_63
1992,64,1159388.16,993058.5,2152446.66,1992_64
1992,65,1131874.22,945035.75,2076909.97,1992_65
1992,66,1122116.62,924198.95,2046315.57,1992_66
1992,67,1120209.69,915173.16,2035382.85,1992_67
1992,68,1068498.02,857501.27,1925999.29,1992_68
1992,69,1081021.05,851281.64,1932302.69,1992_69
1992,70,1065384.27,833924.79,1899309.06,1992_70
1992,71,1003749.33,775515.89,1779265.22,1992_71
1992,72,946887.75,720136.12,1667023.87,1992_72
1992,73,894086.76,654409.64,1548496.4,1992_73
1992,74,863517.83,615701.92,1479219.75,1992_74
