Year,Age,Annual Death Rate,Probability of Death,Number of Deaths,Life Expectancy,ID
1982,59,1.205,1.197,1025,21,1982_59
1982,60,1.322,1.314,1111,20,1982_60
1982,61,1.4409999999999998,1.431,1194,19,1982_61
1982,62,1.687,1.6729999999999998,1376,18,1982_62
1982,63,1.699,1.685,1363,18,1982_63
1982,64,1.8339999999999999,1.817,1445,17,1982_64
1982,65,1.9869999999999999,1.968,1537,16,1982_65
1982,66,2.183,2.1590000000000003,1653,16,1982_66
1982,67,2.39,2.3619999999999997,1769,15,1982_67
1982,68,2.616,2.582,1888,14,1982_68
1982,69,2.7439999999999998,2.707,1929,14,1982_69
1982,70,2.993,2.949,2044,13,1982_70
1982,71,3.2750000000000004,3.222,2167,12,1982_71
1982,72,3.565,3.5020000000000002,2280,12,1982_72
1982,73,3.8890000000000002,3.8150000000000004,2396,11,1982_73
1982,74,4.1160000000000005,4.0329999999999995,2437,11,1982_74
1982,75,4.488,4.390000000000001,2545,10,1982_75
1982,76,4.887,4.77,2645,10,1982_76
1982,77,5.316,5.178,2734,9,1982_77
1982,78,5.716,5.557,2782,9,1982_78
1982,79,6.260000000000001,6.069999999999999,2870,8,1982_79
1982,80,6.876,6.647,2952,8,1982_80
1982,81,7.775,7.484,3103,7,1982_81
